date,close,daily_return_pct,vol_14d_pct,percentile_alltime
2022-04-03,0.8432,2.3301,2.2037,2.72
2022-04-04,0.826,-2.0398,2.0424,2.03
2022-04-05,0.8164,-1.1622,2.0615,2.36
2022-04-06,0.7595,-6.9696,2.7032,8.42
2022-04-07,0.7871,3.634,2.9087,11.74
2022-04-08,0.7549,-4.091,3.0269,14.72
2022-04-09,0.7622,0.967,3.0231,14.33
2022-04-10,0.7543,-1.0365,2.8517,11.63
2022-04-11,0.6948,-7.8881,3.33,19.54
2022-04-12,0.7152,2.9361,3.5183,25.08
2022-04-13,0.7232,1.1186,3.5462,26.64
2022-04-14,0.7262,0.4148,3.363,19.67
2022-04-15,0.7858,8.2071,4.0544,46.08
2022-04-16,0.7808,-0.6363,4.0552,46.25
2022-04-17,0.7519,-3.7013,4.0731,47.08
2022-04-18,0.7699,2.3939,4.1311,48.87
2022-04-19,0.7749,0.6494,4.134,49.03
2022-04-20,0.7517,-2.9939,3.7871,34.73
2022-04-21,0.7328,-2.5143,3.6954,30.77
2022-04-22,0.7179,-2.0333,3.5867,28.43
2022-04-23,0.7057,-1.6994,3.5854,28.03
2022-04-24,0.6981,-1.0769,3.5859,28.25
2022-04-25,0.6931,-0.7162,2.9475,12.66
2022-04-26,0.642,-7.3727,3.3837,19.87
2022-04-27,0.6522,1.5888,3.4039,20.13
2022-04-28,0.6428,-1.4413,3.3949,20.06
2022-04-29,0.6116,-4.8538,2.4525,6.88
2022-04-30,0.5845,-4.431,2.5238,7.17
2022-05-01,0.607,3.8494,2.8864,11.8
2022-05-02,0.6143,1.2026,2.7869,9.91
2022-05-03,0.6047,-1.5628,2.7191,8.95
2022-05-04,0.6459,6.8133,3.462,25.23
2022-05-05,0.5981,-7.4005,3.8228,38.65
2022-05-06,0.6022,0.6855,3.8529,41.28
2022-05-07,0.5808,-3.5536,3.9003,44.21
2022-05-08,0.5662,-2.5138,3.9119,44.38
2022-05-09,0.4873,-13.935,5.0583,70.3
2022-05-10,0.513,5.274,5.2081,70.69
2022-05-11,0.4172,-18.6745,6.7502,87.95
2022-05-12,0.3856,-7.5743,6.84,87.99
2022-05-13,0.4228,9.6473,7.5885,93.11
2022-05-14,0.4262,0.8042,7.6031,93.13
2022-05-15,0.4481,5.1384,7.6799,93.45
2022-05-16,0.4231,-5.5791,7.6871,93.47
2022-05-17,0.438,3.5216,7.8328,93.79
2022-05-18,0.4056,-7.3973,7.5465,91.45
2022-05-19,0.4205,3.6736,7.6205,92.35
2022-05-20,0.4101,-2.4732,7.5791,91.5
2022-05-21,0.4145,1.0729,7.6224,92.4
2022-05-22,0.4218,1.7612,7.684,93.0
2022-05-23,0.4052,-3.9355,6.9494,86.05
2022-05-24,0.4086,0.8391,6.7521,84.93
2022-05-25,0.406,-0.6363,4.7518,65.32
2022-05-26,0.392,-3.4483,4.3922,57.35
2022-05-27,0.3819,-2.5765,3.5677,28.16
2022-05-28,0.3863,1.1521,3.579,28.37
2022-05-29,0.3891,0.7248,3.2344,18.0
2022-05-30,0.4187,7.6073,3.6433,30.48
2022-05-31,0.4217,0.7165,3.5187,25.28
2022-06-01,0.398,-5.6201,3.2811,18.7
2022-06-02,0.4055,1.8844,3.1652,17.8
2022-06-03,0.3904,-3.7238,3.2444,18.59
2022-06-04,0.3925,0.5379,3.2312,17.98
2022-06-05,0.3953,0.7134,3.1936,17.93
2022-06-06,0.4026,1.8467,3.0832,16.2
2022-06-07,0.4076,1.2419,3.0928,16.71
2022-06-08,0.4006,-1.7174,3.1218,17.22
2022-06-09,0.4002,-0.0999,2.977,12.74
2022-06-10,0.3815,-4.6727,3.1596,18.23
2022-06-11,0.3599,-5.6619,3.4615,25.62
2022-06-12,0.3433,-4.6124,3.6028,32.42
2022-06-13,0.3118,-9.1756,3.3828,21.64
2022-06-14,0.3214,3.0789,3.5691,30.87
2022-06-15,0.3436,6.9073,4.051,48.77
2022-06-16,0.3132,-8.8475,4.437,61.68
2022-06-17,0.321,2.4904,4.5251,63.96
2022-06-18,0.3075,-4.2056,4.5535,64.05
2022-06-19,0.3264,6.1463,4.9503,68.73
2022-06-20,0.3227,-1.1336,4.8767,67.74
2022-06-21,0.3294,2.0762,4.9142,68.63
2022-06-22,0.3223,-2.1554,4.9176,68.72
2022-06-23,0.3358,4.1886,5.1196,69.87
2022-06-24,0.3672,9.3508,5.6676,75.0
2022-06-25,0.3676,0.1089,5.4548,72.68
2022-06-26,0.3592,-2.2851,5.3367,71.43
2022-06-27,0.3537,-1.5312,4.6718,64.38
2022-06-28,0.3375,-4.5802,4.8432,66.58
2022-06-29,0.3296,-2.3407,4.5409,62.2
2022-06-30,0.3321,0.7585,3.8555,40.58
2022-07-01,0.3139,-5.4803,4.0992,48.83
2022-07-02,0.3156,0.5416,3.9368,44.27
2022-07-03,0.3215,1.8695,3.6217,31.43
2022-07-04,0.3287,2.2395,3.6532,32.38
2022-07-05,0.3252,-1.0648,3.6273,31.78
2022-07-06,0.3324,2.214,3.6187,31.19
2022-07-07,0.3422,2.9483,3.5363,26.99
2022-07-08,0.3402,-0.5845,2.4615,5.9
2022-07-09,0.3448,1.3521,2.5044,6.14
2022-07-10,0.3255,-5.5974,2.8072,9.44
2022-07-11,0.3152,-3.1644,2.8741,10.94
2022-07-12,0.3116,-1.1421,2.6789,7.36
2022-07-13,0.3237,3.8832,2.8527,11.14
2022-07-14,0.3338,3.1202,2.9654,13.13
2022-07-15,0.3342,0.1198,2.5346,6.55
2022-07-16,0.3505,4.8773,2.7764,9.05
2022-07-17,0.3433,-2.0542,2.8504,11.28
2022-07-18,0.3653,6.4084,3.2105,20.0
2022-07-19,0.3729,2.0805,3.1815,19.7
2022-07-20,0.3635,-2.5208,3.2879,21.89
2022-07-21,0.3669,0.9354,3.2297,20.35
2022-07-22,0.3578,-2.4802,3.3131,22.28
2022-07-23,0.3592,0.3913,3.3029,22.22
2022-07-24,0.3586,-0.167,2.8729,11.82
2022-07-25,0.3362,-6.2465,3.2559,21.62
2022-07-26,0.3372,0.2974,3.2245,20.34
2022-07-27,0.3594,6.5836,3.4844,28.12
2022-07-28,0.3739,4.0345,3.5353,30.49
2022-07-29,0.3679,-1.6047,3.5891,34.31
2022-07-30,0.3879,5.4363,3.6375,35.92
2022-07-31,0.3792,-2.2428,3.6484,36.56
2022-08-01,0.3791,-0.0264,3.2988,22.46
2022-08-02,0.3714,-2.0311,3.3119,22.89
2022-08-03,0.3695,-0.5116,3.2413,21.15
2022-08-04,0.371,0.406,3.2352,20.86
2022-08-05,0.3764,1.4555,3.1663,19.14
2022-08-06,0.3715,-1.3018,3.197,19.81
2022-08-07,0.3722,0.1884,3.1947,19.76
2022-08-08,0.3787,1.7464,2.6361,6.41
2022-08-09,0.3672,-3.0367,2.8227,10.66
2022-08-10,0.3814,3.8671,2.4807,5.67
2022-08-11,0.3802,-0.3146,2.2771,3.54
2022-08-12,0.3796,-0.1578,2.2276,2.82
2022-08-13,0.378,-0.4215,1.702,0.47
2022-08-14,0.3757,-0.6085,1.6093,0.23
2022-08-15,0.3751,-0.1597,1.6095,0.47
2022-08-16,0.377,0.5065,1.518,0.23
2022-08-17,0.3795,0.6631,1.5133,0.23
2022-08-18,0.3704,-2.3979,1.6522,1.16
2022-08-19,0.3344,-9.7192,2.9482,15.51
2022-08-20,0.3368,0.7177,2.9693,15.94
2022-08-21,0.3449,2.405,3.0674,18.43
2022-08-22,0.344,-0.2609,3.0056,16.55
2022-08-23,0.3472,0.9302,2.9525,15.6
2022-08-24,0.3456,-0.4608,2.7111,9.84
2022-08-25,0.3491,1.0127,2.7446,10.73
2022-08-26,0.3393,-2.8072,2.8006,11.85
2022-08-27,0.3346,-1.3852,2.8034,12.05
2022-08-28,0.3224,-3.6461,2.8942,14.97
2022-08-29,0.3337,3.505,3.1192,21.49
2022-08-30,0.3267,-2.0977,3.1145,21.22
2022-08-31,0.3277,0.3061,3.1025,21.17
2022-09-01,0.3331,1.6478,3.1463,22.7
2022-09-02,0.3314,-0.5104,1.914,2.47
2022-09-03,0.3297,-0.513,1.9052,2.46
2022-09-04,0.3317,0.6066,1.7866,1.79
2022-09-05,0.3329,0.3618,1.7938,2.0
2022-09-06,0.3212,-3.5146,1.9491,3.33
2022-09-07,0.3369,4.8879,2.3987,7.1
2022-09-08,0.3396,0.8014,2.3919,7.08
2022-09-09,0.3568,5.0648,2.6199,9.49
2022-09-10,0.3573,0.1401,2.575,9.47
2022-09-11,0.3552,-0.5877,2.332,6.81
2022-09-12,0.3598,1.295,2.2098,4.82
2022-09-13,0.3326,-7.5598,2.9898,19.26
2022-09-14,0.3415,2.6759,3.0588,21.4
2022-09-15,0.3261,-4.5095,3.2745,29.19
2022-09-16,0.3552,8.9236,4.0086,54.78
2022-09-17,0.3762,5.9122,4.2198,60.95
2022-09-18,0.3576,-4.9442,4.4934,68.18
2022-09-19,0.3848,7.6063,4.8358,72.35
2022-09-20,0.414,7.5884,4.9145,73.71
2022-09-21,0.3936,-4.9275,5.1402,75.05
2022-09-22,0.4862,23.5264,7.6957,95.06
2022-09-23,0.5069,4.2575,7.682,94.43
2022-09-24,0.4878,-3.768,7.8434,95.51
2022-09-25,0.4917,0.7995,7.8121,95.1
2022-09-26,0.4683,-4.759,8.0385,95.74
2022-09-27,0.4457,-4.826,7.8295,94.9
2022-09-28,0.4489,0.718,7.8407,95.13
2022-09-29,0.4877,8.6434,7.7613,94.29
2022-09-30,0.4799,-1.5993,7.6793,92.83
2022-10-01,0.4754,-0.9377,7.661,92.63
2022-10-02,0.4485,-5.6584,7.709,93.91
2022-10-03,0.4621,3.0323,7.5559,90.99
2022-10-04,0.4795,3.7654,7.4012,89.75
2022-10-05,0.4887,1.9187,7.1966,88.52
2022-10-06,0.4934,0.9617,3.9379,51.25
2022-10-07,0.5177,4.925,3.9906,52.39
2022-10-08,0.517,-0.1352,3.8374,46.27
2022-10-09,0.5325,2.9981,3.8915,49.48
2022-10-10,0.4939,-7.2488,4.1806,57.85
2022-10-11,0.4861,-1.5793,3.965,51.96
2022-10-12,0.4881,0.4114,3.9657,52.06
2022-10-13,0.4791,-1.8439,3.3299,28.95
2022-10-14,0.4883,1.9203,3.3379,29.3
2022-10-15,0.4818,-1.3311,3.3488,29.45
2022-10-16,0.4766,-1.0793,2.9671,17.55
2022-10-17,0.4804,0.7973,2.8845,15.48
2022-10-18,0.4658,-3.0391,2.8358,14.43
2022-10-19,0.4504,-3.3061,2.8804,15.62
2022-10-20,0.4465,-0.8659,2.8507,14.78
2022-10-21,0.4614,3.3371,2.6503,9.7
2022-10-22,0.4653,0.8453,2.6793,10.69
2022-10-23,0.4688,0.7522,2.5145,8.65
2022-10-24,0.4529,-3.3916,1.9485,3.01
2022-10-25,0.4605,1.6781,2.0109,3.41
2022-10-26,0.4689,1.8241,2.0816,4.2
2022-10-27,0.4615,-1.5782,2.0682,4.19
2022-10-28,0.4744,2.7952,2.1445,4.78
2022-10-29,0.4701,-0.9064,2.131,4.77
2022-10-30,0.4582,-2.5314,2.2076,5.56
2022-10-31,0.4641,1.2876,2.2278,6.34
2022-11-01,0.4636,-0.1077,2.0864,4.55
2022-11-02,0.4497,-2.9983,2.0529,3.94
2022-11-03,0.4548,1.1341,2.0566,4.13
2022-11-04,0.5064,11.3456,3.4823,35.95
2022-11-05,0.493,-2.6461,3.5882,41.18
2022-11-06,0.4709,-4.4828,3.806,47.55
2022-11-07,0.4648,-1.2954,3.7056,44.53
2022-11-08,0.4059,-12.6721,4.9462,73.49
2022-11-09,0.3331,-17.9355,6.5596,86.58
2022-11-10,0.3942,18.3428,8.4307,97.86
2022-11-11,0.3843,-2.5114,8.3814,97.67
2022-11-12,0.3636,-5.3864,8.4516,97.87
2022-11-13,0.3408,-6.2706,8.5398,98.07
2022-11-14,0.3776,10.7981,9.1118,100.0
2022-11-15,0.3888,2.9661,9.1687,100.0
2022-11-16,0.3752,-3.4979,9.178,100.0
2022-11-17,0.3819,1.7857,9.1897,100.0
2022-11-18,0.3829,0.2618,8.5637,97.51
2022-11-19,0.3841,0.3134,8.5721,97.52
2022-11-20,0.3608,-6.0661,8.6223,97.9
2022-11-21,0.3645,1.0255,8.6472,97.91
2022-11-22,0.3757,3.0727,8.1081,94.31
2022-11-23,0.3815,1.5438,6.4509,83.71
2022-11-24,0.4018,5.3211,4.5733,66.73
2022-11-25,0.4078,1.4933,4.5172,66.04
2022-11-26,0.396,-2.8936,4.3257,61.96
2022-11-27,0.3962,0.0505,3.8812,49.44
