date,close,daily_return_pct,vol_14d_pct,percentile_alltime
2021-08-07,356.18,4.0276,1.6712,
2021-08-08,341.79,-4.0401,2.1469,
2021-08-09,354.32,3.666,2.2565,
2021-08-10,371.92,4.9673,2.4176,
2021-08-11,390.96,5.1194,2.5858,
2021-08-12,385.66,-1.3556,2.6951,
2021-08-13,410.76,6.5083,2.9954,
2021-08-14,408.67,-0.5088,3.0285,
2021-08-15,414.05,1.3165,3.0022,
2021-08-16,415.72,0.4033,2.9592,
2021-08-17,401.8,-3.3484,3.0836,
2021-08-18,396.15,-1.4062,3.1269,
2021-08-19,431.27,8.8653,3.6855,
2021-08-20,454.93,5.4861,3.7993,
2021-08-21,448.74,-1.3606,3.8592,
2021-08-22,448.68,-0.0134,3.5561,
2021-08-23,499.06,11.2285,4.2676,
2021-08-24,471.62,-5.4983,4.6781,
2021-08-25,503.19,6.6939,4.7741,
2021-08-26,478.1,-4.9862,5.0369,
2021-08-27,494.5,3.4302,4.8858,
2021-08-28,486.2,-1.6785,4.9284,
2021-08-29,479.7,-1.3369,4.9775,
2021-08-30,460.3,-4.0442,5.1554,
2021-08-31,463.9,0.7821,5.0227,
2021-09-01,489.4,5.4969,5.0855,
2021-09-02,483.7,-1.1647,4.711,
2021-09-03,488.5,0.9924,4.5396,
2021-09-04,497.7,1.8833,4.5159,
2021-09-05,504.8,1.4266,4.5116,
2021-09-06,496.1,-1.7235,3.5289,
2021-09-07,418.7,-15.6017,5.2142,
2021-09-08,415.0,-0.8837,4.7948,
2021-09-09,421.3,1.5181,4.7242,
2021-09-10,401.4,-4.7235,4.6717,
2021-09-11,405.1,0.9218,4.707,65.56
2021-09-12,416.3,2.7647,4.8142,70.33
2021-09-13,399.1,-4.1316,4.8184,70.65
2021-09-14,414.3,3.8086,4.9545,73.12
2021-09-15,431.3,4.1033,4.8422,70.21
2021-09-16,424.3,-1.623,4.8463,70.53
2021-09-17,406.6,-4.1716,4.8918,71.88
2021-09-18,410.7,1.0084,4.8578,70.1
2021-09-19,408.6,-0.5113,4.8073,65.31
2021-09-20,364.1,-10.8908,5.3983,83.84
2021-09-21,344.4,-5.4106,4.0337,39.0
2021-09-22,379.0,10.0465,4.9847,75.25
2021-09-23,383.5,1.1873,4.9757,73.53
2021-09-24,355.0,-7.4316,5.1828,82.52
2021-09-25,349.6,-1.5211,5.165,81.73
2021-09-26,344.0,-1.6018,5.0644,79.05
2021-09-27,335.5,-2.4709,5.0141,73.58
2021-09-28,333.0,-0.7452,4.8291,63.55
2021-09-29,367.7,10.4204,5.5643,85.19
2021-09-30,387.5,5.3848,5.7943,87.16
2021-10-01,421.5,8.7742,6.1532,87.27
2021-10-02,427.1,1.3286,6.1558,87.39
2021-10-03,430.5,0.7961,6.1502,85.71
2021-10-04,426.3,-0.9756,5.3031,80.53
2021-10-05,442.1,3.7063,4.9935,69.3
2021-10-06,434.9,-1.6286,4.5193,48.7
2021-10-07,438.5,0.8278,4.5196,49.14
2021-10-08,419.2,-4.4014,4.1665,41.88
2021-10-09,421.9,0.6441,4.0994,33.9
2021-10-10,404.1,-4.219,4.2888,46.22
2021-10-11,413.1,2.2272,4.1669,42.5
2021-10-12,444.2,7.5284,4.3765,47.93
2021-10-13,470.8,5.9883,3.9031,28.69
2021-10-14,472.7,0.4036,3.7906,26.83
2021-10-15,474.5,0.3808,3.2123,20.16
2021-10-16,465.8,-1.8335,3.2846,23.2
2021-10-17,470.9,1.0949,3.2863,23.81
2021-10-18,484.9,2.973,3.3002,24.41
2021-10-19,488.1,0.6599,3.2124,20.31
2021-10-20,501.3,2.7044,3.1758,17.83
2021-10-21,470.9,-6.0642,3.6708,29.23
2021-10-22,479.3,1.7838,3.4077,27.48
2021-10-23,485.5,1.2936,3.4067,27.27
2021-10-24,475.8,-1.9979,3.2025,19.55
2021-10-25,485.1,1.9546,3.1972,18.66
2021-10-26,478.1,-1.443,2.7306,7.41
2021-10-27,448.7,-6.1493,2.7968,8.09
2021-10-28,491.9,9.6278,3.7943,34.31
2021-10-29,530.3,7.8065,4.2521,50.72
2021-10-30,528.3,-0.3771,4.2018,48.92
2021-10-31,524.6,-0.7004,4.224,49.29
2021-11-01,551.3,5.0896,4.3333,53.9
2021-11-02,554.4,0.5623,4.3339,54.23
2021-11-03,568.4,2.5253,4.3291,53.15
2021-11-04,558.7,-1.7065,3.9506,36.81
2021-11-05,607.3,8.6988,4.3877,56.55
2021-11-06,637.7,5.0058,4.4607,56.85
2021-11-07,649.6,1.8661,4.3181,52.38
2021-11-08,653.5,0.6004,4.3408,54.73
2021-11-09,635.0,-2.8309,4.4386,57.05
2021-11-10,614.1,-3.2913,4.1057,39.33
2021-11-11,628.4,2.3286,3.5777,29.14
2021-11-12,626.9,-0.2387,3.1969,17.76
2021-11-13,649.5,3.605,3.2164,21.57
2021-11-14,650.8,0.2002,3.1798,16.88
2021-11-15,633.8,-2.6122,3.1948,18.06
2021-11-16,588.7,-7.1158,3.8279,34.62
2021-11-17,578.0,-1.8176,3.8274,34.39
2021-11-18,531.8,-7.9931,4.3561,57.59
2021-11-19,581.0,9.2516,4.4388,59.75
2021-11-20,604.3,4.0103,4.3619,57.5
2021-11-21,584.0,-3.3593,4.3851,58.39
2021-11-22,559.3,-4.2295,4.4615,61.11
2021-11-23,591.1,5.6857,4.7431,68.1
2021-11-24,590.3,-0.1353,4.6747,65.24
2021-11-25,639.1,8.267,5.1297,83.64
2021-11-26,587.3,-8.1051,5.565,87.95
2021-11-27,599.9,2.1454,5.504,86.83
2021-11-28,611.3,1.9003,5.5349,86.9
2021-11-29,623.4,1.9794,5.5238,86.39
2021-11-30,622.5,-0.1444,5.1589,82.35
2021-12-01,627.5,0.8032,5.1176,80.7
2021-12-02,619.9,-1.2112,4.5607,61.05
2021-12-03,595.0,-4.0168,4.15,42.2
2021-12-04,568.6,-4.437,4.1744,44.83
2021-12-05,557.8,-1.8994,4.1156,38.86
2021-12-06,587.5,5.3245,4.1894,45.45
2021-12-07,578.7,-1.4979,3.9485,32.77
2021-12-08,607.2,4.9248,4.1526,42.7
2021-12-09,570.2,-6.0935,3.8149,30.17
2021-12-10,552.4,-3.1217,3.3099,23.33
2021-12-11,564.5,2.1904,3.3124,23.76
2021-12-12,570.3,1.0275,3.2769,21.43
2021-12-13,521.0,-8.6446,3.8146,31.15
2021-12-14,528.1,1.3628,3.8638,33.7
2021-12-15,541.1,2.4617,3.9447,34.59
2021-12-16,526.2,-2.7536,3.9712,37.1
2021-12-17,525.5,-0.133,3.8915,33.69
2021-12-18,533.9,1.5985,3.7986,29.79
2021-12-19,529.8,-0.7679,3.7773,28.57
2021-12-20,524.0,-1.0948,3.4422,25.79
2021-12-21,528.3,0.8206,3.4581,26.18
2021-12-22,533.6,1.0032,3.1449,12.5
2021-12-23,549.0,2.8861,2.9214,7.25
2021-12-24,542.1,-1.2568,2.8273,6.7
2021-12-25,547.4,0.9777,2.7741,5.64
2021-12-26,546.4,-0.1827,2.7539,5.61
2021-12-27,563.7,3.1662,1.643,2.03
2021-12-28,534.2,-5.2333,2.2012,3.54
2021-12-29,514.5,-3.6878,2.2988,4.52
2021-12-30,518.5,0.7775,2.2114,4.0
2021-12-31,511.4,-1.3693,2.2363,4.48
2022-01-01,527.3,3.1091,2.3524,5.94
2022-01-02,531.0,0.7017,2.3513,5.91
2022-01-03,511.9,-3.597,2.5201,7.35
2022-01-04,506.9,-0.9768,2.5139,7.32
2022-01-05,474.1,-6.4707,2.945,13.59
2022-01-06,472.6,-0.3164,2.7692,10.14
2022-01-07,448.1,-5.1841,2.97,15.38
2022-01-08,429.9,-4.0616,2.9768,15.79
2022-01-09,438.7,2.047,3.1086,19.05
2022-01-10,424.7,-3.1912,2.8461,12.8
2022-01-11,463.6,9.1594,3.8873,41.04
2022-01-12,487.8,5.22,4.1071,47.89
2022-01-13,475.2,-2.583,4.1354,50.0
2022-01-14,490.0,3.1145,4.2311,56.28
2022-01-15,494.5,0.9184,4.1448,50.93
2022-01-16,498.6,0.8291,4.1473,51.61
2022-01-17,475.2,-4.6931,4.2174,55.96
2022-01-18,471.4,-0.7997,4.216,55.71
2022-01-19,461.9,-2.0153,3.9046,40.91
2022-01-20,440.2,-4.698,4.0802,45.25
2022-01-21,383.9,-12.7896,5.0652,84.23
2022-01-22,358.3,-6.6684,5.221,87.89
2022-01-23,383.9,7.1449,5.5959,91.07
2022-01-24,371.3,-3.2821,5.5987,91.11
2022-01-25,385.1,3.7167,5.0567,82.3
2022-01-26,375.1,-2.5967,4.7403,71.37
2022-01-27,389.9,3.9456,4.9512,77.19
2022-01-28,385.9,-1.0259,4.8014,72.49
2022-01-29,389.3,0.8811,4.8001,72.17
2022-01-30,377.2,-3.1081,4.7662,71.0
2022-01-31,374.3,-0.7688,4.7061,68.53
2022-02-01,384.2,2.6449,4.8287,74.25
2022-02-02,366.9,-4.5029,4.896,76.92
2022-02-03,372.3,1.4718,4.8666,75.74
2022-02-04,399.5,7.3059,4.1006,43.64
2022-02-05,413.7,3.5544,3.6701,31.22
2022-02-06,419.9,1.4987,3.2722,24.79
2022-02-07,433.5,3.2389,3.1341,17.99
2022-02-08,407.8,-5.9285,3.5315,30.83
2022-02-09,422.9,3.7028,3.5131,30.29
2022-02-10,414.7,-1.939,3.4781,30.17
2022-02-11,400.0,-3.5447,3.6149,32.51
2022-02-12,403.6,0.9,3.6151,32.79
2022-02-13,397.9,-1.4123,3.5254,30.61
2022-02-14,403.4,1.3823,3.516,30.49
2022-02-15,432.4,7.1889,3.8808,39.27
2022-02-16,427.3,-1.1795,3.6356,33.47
2022-02-17,402.4,-5.8273,4.0529,44.98
2022-02-18,399.2,-0.7952,3.6142,32.4
2022-02-19,399.8,0.1503,3.4831,29.48
2022-02-20,380.6,-4.8024,3.6403,34.13
2022-02-21,356.6,-6.3058,3.7435,35.57
2022-02-22,374.3,4.9635,3.8346,39.37
2022-02-23,365.6,-2.3243,3.6692,34.12
2022-02-24,361.2,-1.2035,3.6602,33.98
2022-02-25,375.0,3.8206,3.772,36.19
2022-02-26,373.7,-0.3467,3.7552,36.05
2022-02-27,360.1,-3.6393,3.8377,40.54
2022-02-28,395.6,9.8584,4.6838,70.38
2022-03-01,408.7,3.3114,4.3515,62.84
2022-03-02,409.3,0.1468,4.346,62.21
2022-03-03,402.6,-1.6369,4.0855,47.15
2022-03-04,374.2,-7.0541,4.4808,66.67
2022-03-05,384.7,2.806,4.554,68.68
2022-03-06,375.0,-2.5214,4.4244,64.66
2022-03-07,380.6,1.4933,4.0736,46.07
2022-03-08,381.4,0.2102,3.8852,40.67
2022-03-09,393.2,3.0939,3.8834,40.52
2022-03-10,372.0,-5.3917,4.1618,54.44
2022-03-11,371.9,-0.0269,4.0455,45.76
2022-03-12,372.4,0.1344,4.0442,45.59
2022-03-13,361.4,-2.9538,4.0031,45.05
2022-03-14,373.4,3.3204,3.1226,15.33
2022-03-15,371.7,-0.4553,2.9521,11.27
2022-03-16,385.4,3.6858,3.1526,17.03
2022-03-17,391.8,1.6606,3.1729,17.69
2022-03-18,397.2,1.3783,2.5412,6.12
2022-03-19,399.9,0.6798,2.4586,5.38
2022-03-20,390.8,-2.2756,2.4392,5.36
2022-03-21,396.0,1.3306,2.434,5.34
2022-03-22,404.3,2.096,2.4763,6.38
2022-03-23,408.4,1.0141,2.3734,4.95
2022-03-24,414.2,1.4202,1.7811,2.11
2022-03-25,410.3,-0.9416,1.8259,2.46
2022-03-26,415.8,1.3405,1.8247,2.45
2022-03-27,430.5,3.5354,1.6235,1.39
2022-03-28,430.2,-0.0697,1.551,1.39
2022-03-29,434.2,0.9298,1.4964,0.69
2022-03-30,442.1,1.8194,1.3372,0.34
2022-03-31,428.9,-2.9857,1.6666,3.09
2022-04-01,447.7,4.3833,1.9193,4.79
2022-04-02,437.2,-2.3453,2.0919,5.12
2022-04-03,450.4,3.0192,2.0036,5.1
2022-04-04,447.6,-0.6217,2.0459,5.42
2022-04-05,444.7,-0.6479,2.0534,5.74
2022-04-06,420.1,-5.5318,2.6015,12.46
2022-04-07,436.0,3.7848,2.7457,13.42
2022-04-08,421.5,-3.3257,2.8939,16.39
2022-04-09,426.6,1.21,2.8905,16.33
2022-04-10,418.1,-1.9925,2.7871,14.62
2022-04-11,394.6,-5.6207,3.1197,22.19
2022-04-12,413.6,4.815,3.4005,32.34
2022-04-13,423.4,2.3694,3.4277,33.22
2022-04-14,414.7,-2.0548,3.3827,32.13
2022-04-15,417.3,0.627,3.151,23.53
2022-04-16,417.3,0.0,3.1078,21.5
2022-04-17,406.6,-2.5641,3.0153,20.13
2022-04-18,416.8,2.5086,3.1255,22.98
2022-04-19,422.3,1.3196,3.1579,24.84
2022-04-20,418.4,-0.9235,2.8194,14.79
2022-04-21,404.9,-3.2266,2.7257,12.5
2022-04-22,406.6,0.4199,2.6158,12.14
2022-04-23,401.1,-1.3527,2.5988,11.78
2022-04-24,398.8,-0.5734,2.5624,11.43
2022-04-25,404.3,1.3791,2.1211,6.01
2022-04-26,385.9,-4.5511,2.034,5.05
2022-04-27,391.3,1.3993,1.9508,4.72
2022-04-28,407.1,4.0378,2.2251,7.84
2022-04-29,393.0,-3.4635,2.3732,9.69
2022-04-30,377.1,-4.0458,2.5469,12.77
2022-05-01,389.9,3.3943,2.6916,14.6
2022-05-02,389.5,-0.1026,2.5814,13.31
2022-05-03,383.9,-1.4377,2.5438,12.65
2022-05-04,402.6,4.8711,2.9101,20.31
2022-05-05,378.4,-6.0109,3.1896,29.75
2022-05-06,379.1,0.185,3.1857,29.66
2022-05-07,365.5,-3.5874,3.2816,34.45
2022-05-08,355.9,-2.6265,3.3224,36.17
2022-05-09,296.1,-16.8025,5.2367,91.21
2022-05-10,319.1,7.7676,5.7525,94.56
2022-05-11,271.5,-14.917,6.6898,96.39
2022-05-12,269.0,-0.9208,6.4705,96.1
2022-05-13,290.6,8.0297,7.0259,96.41
2022-05-14,296.9,2.1679,7.0707,97.01
2022-05-15,312.4,5.2206,7.1745,97.02
2022-05-16,297.2,-4.8656,7.2225,97.33
2022-05-17,306.2,3.0283,7.3223,98.82
2022-05-18,287.7,-6.0418,7.2017,96.76
2022-05-19,307.1,6.7431,7.4515,100.0
2022-05-20,302.2,-1.5956,7.4422,99.71
2022-05-21,312.4,3.3752,7.506,100.0
2022-05-22,319.4,2.2407,7.5268,100.0
2022-05-23,317.2,-0.6888,6.023,91.57
2022-05-24,328.3,3.4994,5.7589,91.01
2022-05-25,325.7,-0.792,3.9417,49.42
2022-05-26,303.0,-6.9696,4.4673,69.45
2022-05-27,301.6,-0.462,4.0194,52.01
2022-05-28,307.5,1.9562,4.0129,51.86
2022-05-29,305.8,-0.5528,3.7792,43.43
2022-05-30,321.8,5.2322,3.7607,42.74
2022-05-31,320.9,-0.2797,3.7068,42.05
2022-06-01,300.4,-6.3883,3.7506,42.49
2022-06-02,308.3,2.6298,3.3838,34.75
2022-06-03,298.6,-3.1463,3.4615,36.62
2022-06-04,301.3,0.9042,3.3447,33.71
2022-06-05,299.1,-0.7302,3.2766,31.37
2022-06-06,295.1,-1.3373,3.2847,32.4
2022-06-07,290.3,-1.6266,3.1037,22.84
2022-06-08,288.5,-0.62,3.1042,23.06
2022-06-09,289.9,0.4853,2.6012,13.02
2022-06-10,286.4,-1.2073,2.6119,13.54
2022-06-11,269.9,-5.7612,2.8718,18.18
2022-06-12,254.8,-5.5947,3.1134,24.45
2022-06-13,223.0,-12.4804,3.7564,44.66
2022-06-14,223.0,0.0,3.769,45.08
2022-06-15,233.6,4.7534,4.0293,54.5
2022-06-16,210.2,-10.0171,4.3624,68.75
2022-06-17,215.8,2.6641,4.5623,73.44
2022-06-18,197.0,-8.7118,4.7651,76.49
2022-06-19,215.1,9.1878,5.68,90.57
2022-06-20,216.5,0.6509,5.7236,91.13
2022-06-21,220.1,1.6628,5.8019,91.96
2022-06-22,214.4,-2.5897,5.7958,91.71
2022-06-23,228.9,6.7631,6.1941,93.07
2022-06-24,240.2,4.9367,6.4115,93.62
2022-06-25,239.7,-0.2082,6.2775,93.37
2022-06-26,233.9,-2.4197,6.1505,91.8
2022-06-27,233.8,-0.0428,5.1624,84.96
2022-06-28,226.9,-2.9512,5.2372,86.32
2022-06-29,219.7,-3.1732,5.1488,83.99
2022-06-30,219.6,-0.0455,4.3896,67.28
2022-07-01,216.9,-1.2295,4.3611,65.8
2022-07-02,218.3,0.6455,3.6065,38.8
2022-07-03,219.2,0.4123,2.7564,14.81
2022-07-04,231.5,5.6113,3.0934,21.76
2022-07-05,230.8,-0.3024,3.0832,21.45
2022-07-06,238.6,3.3795,3.0548,21.39
2022-07-07,241.4,1.1735,2.5792,11.31
2022-07-08,240.7,-0.29,2.2554,6.92
2022-07-09,243.3,1.0802,2.2697,7.42
2022-07-10,234.7,-3.5347,2.3749,8.93
2022-07-11,225.6,-3.8773,2.5822,12.47
2022-07-12,220.6,-2.2163,2.5332,10.91
2022-07-13,230.5,4.4878,2.6499,14.43
2022-07-14,238.5,3.4707,2.7621,16.41
2022-07-15,238.5,0.0,2.7208,15.11
2022-07-16,249.8,4.7379,2.9106,20.1
2022-07-17,247.8,-0.8006,2.945,20.8
2022-07-18,264.1,6.5779,3.063,23.75
2022-07-19,268.6,1.7039,3.046,23.44
2022-07-20,258.2,-3.8719,3.2312,32.59
2022-07-21,265.6,2.866,3.2811,34.24
2022-07-22,262.4,-1.2048,3.3099,35.64
2022-07-23,259.2,-1.2195,3.3425,36.54
2022-07-24,261.4,0.8488,3.1488,27.83
2022-07-25,244.6,-6.4269,3.4724,39.8
2022-07-26,249.4,1.9624,3.3928,37.99
2022-07-27,271.6,8.9014,3.8783,50.37
2022-07-28,277.2,2.0619,3.8375,49.51
2022-07-29,293.6,5.9163,4.0092,54.74
2022-07-30,287.8,-1.9755,4.0037,54.61
2022-07-31,283.4,-1.5288,4.0327,55.69
2022-08-01,283.2,-0.0706,3.7333,44.69
2022-08-02,283.8,0.2119,3.7207,44.58
2022-08-03,297.5,4.8273,3.6711,43.99
2022-08-04,311.8,4.8067,3.771,46.52
2022-08-05,315.9,1.3149,3.7105,44.5
2022-08-06,315.2,-0.2216,3.6688,42.96
2022-08-07,322.8,2.4112,3.6719,44.05
2022-08-08,324.9,0.6506,2.9504,20.19
2022-08-09,324.4,-0.1539,3.0067,22.04
2022-08-10,328.8,1.3564,2.3048,7.33
2022-08-11,323.6,-1.5815,2.4183,8.96
2022-08-12,327.9,1.3288,2.0284,4.0
2022-08-13,324.3,-1.0979,1.9534,3.76
2022-08-14,317.6,-2.066,2.0048,4.22
2022-08-15,319.5,0.5982,1.9906,3.97
2022-08-16,316.1,-1.0642,2.0477,5.36
2022-08-17,306.9,-2.9105,1.9249,3.49
2022-08-18,298.1,-2.8674,1.6142,1.62
2022-08-19,279.1,-6.3737,2.1782,6.94
2022-08-20,283.7,1.6482,2.2685,8.55
2022-08-21,301.9,6.4152,2.8288,19.59
2022-08-22,300.0,-0.6293,2.8129,18.85
2022-08-23,299.3,-0.2333,2.8122,18.81
2022-08-24,296.4,-0.9689,2.7639,17.85
2022-08-25,301.2,1.6194,2.8135,19.41
2022-08-26,279.6,-7.1713,3.2437,34.62
2022-08-27,277.9,-0.608,3.2459,34.77
2022-08-28,276.5,-0.5038,3.2357,34.47
2022-08-29,285.9,3.3996,3.4063,40.27
2022-08-30,281.6,-1.504,3.4112,40.86
2022-08-31,279.2,-0.8523,3.3595,38.96
2022-09-01,278.3,-0.3223,3.3011,37.3
2022-09-02,277.5,-0.2875,2.8619,20.63
2022-09-03,277.8,0.1081,2.8258,19.69
2022-09-04,279.1,0.468,2.188,6.92
2022-09-05,276.9,-0.7882,2.1889,7.13
2022-09-06,262.5,-5.2004,2.4911,12.0
2022-09-07,278.9,6.2476,3.0967,27.49
2022-09-08,280.5,0.5737,3.0599,26.33
2022-09-09,293.4,4.5989,2.6957,16.34
2022-09-10,296.7,1.1247,2.6872,15.86
2022-09-11,295.3,-0.4719,2.6864,15.82
2022-09-12,294.1,-0.4064,2.5699,13.6
2022-09-13,277.4,-5.6783,2.966,24.95
2022-09-14,279.3,0.6849,2.9632,24.89
2022-09-15,271.1,-2.9359,3.0613,27.45
2022-09-16,274.9,1.4017,3.0863,28.26
2022-09-17,279.1,1.5278,3.112,30.15
2022-09-18,266.2,-4.622,3.335,40.48
2022-09-19,271.9,2.1412,3.3882,42.12
2022-09-20,266.3,-2.0596,3.1358,31.47
2022-09-21,264.0,-0.8637,2.6447,15.48
2022-09-22,275.3,4.2803,2.898,22.53
2022-09-23,276.7,0.5085,2.6014,14.78
2022-09-24,274.4,-0.8312,2.569,13.25
2022-09-25,274.3,-0.0364,2.572,13.65
2022-09-26,276.1,0.6562,2.5891,14.68
2022-09-27,272.3,-1.3763,2.1672,6.37
2022-09-28,281.6,3.4154,2.3454,9.32
2022-09-29,284.1,0.8878,2.1954,7.19
2022-09-30,284.8,0.2464,2.1763,6.54
2022-10-01,282.9,-0.6671,2.1595,6.32
2022-10-02,284.7,0.6363,1.7133,2.52
2022-10-03,286.9,0.7727,1.6546,2.1
2022-10-04,296.2,3.2415,1.6555,2.3
2022-10-05,294.2,-0.6752,1.6428,1.88
2022-10-06,287.0,-2.4473,1.5318,1.25
2022-10-07,282.3,-1.6376,1.6096,1.66
2022-10-08,276.4,-2.09,1.6951,3.53
2022-10-09,278.2,0.6512,1.7014,3.73
2022-10-10,271.5,-2.4083,1.8113,4.34
2022-10-11,271.4,-0.0368,1.7766,4.12
2022-10-12,270.9,-0.1842,1.5018,1.03
2022-10-13,271.6,0.2584,1.4758,0.41
2022-10-14,269.4,-0.81,1.4724,0.41
2022-10-15,268.2,-0.4454,1.4705,0.41
2022-10-16,272.5,1.6033,1.5373,2.24
2022-10-17,275.6,1.1376,1.5582,2.65
2022-10-18,273.1,-0.9071,1.2189,0.2
2022-10-19,272.0,-0.4028,1.2193,0.41
2022-10-20,269.0,-1.1029,1.1146,0.2
2022-10-21,270.1,0.4089,1.0838,0.2
2022-10-22,270.4,0.1111,0.9674,0.2
2022-10-23,276.0,2.071,1.1102,0.6
2022-10-24,274.1,-0.6884,0.9216,0.2
2022-10-25,284.2,3.6848,1.3077,1.6
2022-10-26,290.2,2.1112,1.3741,2.0
2022-10-27,286.7,-1.2061,1.4427,2.2
2022-10-28,297.9,3.9065,1.6563,6.18
2022-10-29,304.4,2.1819,1.6608,6.36
2022-10-30,313.5,2.9895,1.738,7.54
2022-10-31,325.7,3.8915,1.8893,8.71
2022-11-01,323.9,-0.5527,1.8629,8.7
2022-11-02,320.2,-1.1423,1.9185,9.07
2022-11-03,329.5,2.9044,1.8528,8.66
2022-11-04,354.6,7.6176,2.4042,16.9
2022-11-05,349.2,-1.5228,2.529,18.82
2022-11-06,337.9,-3.236,2.8487,28.38
2022-11-07,337.0,-0.2664,2.8276,27.73
2022-11-08,327.4,-2.8487,2.9684,31.97
2022-11-09,267.3,-18.3568,5.7898,92.8
2022-11-10,304.0,13.7299,6.8267,95.73
2022-11-11,290.4,-4.4737,6.8833,95.74
2022-11-12,282.8,-2.6171,6.8889,95.74
2022-11-13,276.4,-2.2631,6.8436,95.37
2022-11-14,279.0,0.9407,6.7452,94.99
2022-11-15,277.0,-0.7168,6.7448,94.81
2022-11-16,271.8,-1.8773,6.7495,95.01
2022-11-17,267.9,-1.4349,6.6655,94.25
2022-11-18,274.1,2.3143,6.2917,93.69
2022-11-19,272.6,-0.5472,6.2978,93.7
2022-11-20,264.2,-3.0814,6.295,93.52
2022-11-21,253.9,-3.8986,6.3121,93.73
2022-11-22,266.7,5.0414,6.541,94.12
2022-11-23,298.8,12.036,5.4494,87.88
2022-11-24,300.2,0.4685,4.1388,65.78
2022-11-25,300.8,0.1999,3.9493,60.0
2022-11-26,311.4,3.5239,3.939,59.32
2022-11-27,307.6,-1.2203,3.8906,58.65
2022-11-28,293.5,-4.5839,4.133,65.67
2022-11-29,295.4,0.6474,4.1205,65.36
2022-11-30,300.6,1.7603,4.0742,63.36
2022-12-01,292.3,-2.7611,4.14,66.23
2022-12-02,293.4,0.3763,4.1162,64.99
2022-12-03,290.4,-1.0225,4.1273,65.61
2022-12-04,291.8,0.4821,4.0044,61.04
2022-12-05,288.4,-1.1652,3.8341,55.93
2022-12-06,290.2,0.6241,3.6653,50.46
2022-12-07,284.2,-2.0675,1.9302,9.23
2022-12-08,290.4,2.1816,2.0292,10.5
2022-12-09,286.0,-1.5152,2.052,11.21
2022-12-10,288.2,0.7692,1.7872,7.52
2022-12-11,284.4,-1.3185,1.7901,7.69
2022-12-12,276.1,-2.9184,1.5578,4.2
2022-12-13,272.2,-1.4125,1.547,4.01
2022-12-14,267.7,-1.6532,1.4246,2.0
2022-12-15,258.8,-3.3246,1.4857,3.09
2022-12-16,231.2,-10.6646,2.8898,28.68
