date,ratio,percentile_90d
2021-11-27,3.11248314,88.89
2021-11-28,3.04599133,86.67
2021-11-29,3.05453476,88.89
2021-11-30,2.98518199,84.44
2021-12-01,2.73051651,65.56
2021-12-02,2.65368151,47.78
2021-12-03,2.81124498,76.67
2021-12-04,2.83350775,78.89
2021-12-05,2.83968844,81.11
2021-12-06,3.03523455,90.0
2021-12-07,3.04274673,90.0
2021-12-08,3.12008633,96.67
2021-12-09,3.14836287,97.78
2021-12-10,3.30007766,100.0
2021-12-11,3.27911705,98.89
2021-12-12,3.30034722,100.0
2021-12-13,3.35674248,100.0
2021-12-14,3.27483567,95.56
2021-12-15,3.03103294,80.0
2021-12-16,2.97523465,77.78
2021-12-17,2.99413139,78.89
2021-12-18,2.92099792,73.33
2021-12-19,2.94447841,74.44
2021-12-20,3.01322599,78.89
2021-12-21,2.94104548,72.22
2021-12-22,2.99103139,76.67
2021-12-23,2.88901752,65.56
2021-12-24,2.84776213,62.22
2021-12-25,2.83480062,57.78
2021-12-26,2.7622466,52.22
2021-12-27,2.88087085,64.44
2021-12-28,3.01263253,77.78
2021-12-29,3.01529626,78.89
2021-12-30,3.00544864,75.56
2021-12-31,3.00841226,75.56
2022-01-01,2.94482296,67.78
2022-01-02,3.01105756,75.56
2022-01-03,3.00852189,74.44
2022-01-04,3.02229907,78.89
2022-01-05,3.06821123,86.67
2022-01-06,3.14521496,91.11
2022-01-07,3.28398681,96.67
2022-01-08,3.0244829,75.56
2022-01-09,3.11532453,86.67
2022-01-10,3.12601207,87.78
2022-01-11,3.30670471,98.89
2022-01-12,3.21958947,92.22
2022-01-13,3.25167647,92.22
2022-01-14,3.35226107,98.89
2022-01-15,3.34936332,97.78
2022-01-16,3.36937424,100.0
2022-01-17,3.39914163,100.0
2022-01-18,3.3380541,94.44
2022-01-19,3.41515712,100.0
2022-01-20,3.45146621,100.0
2022-01-21,3.41943529,98.89
2022-01-22,3.78993019,100.0
2022-01-23,3.84746442,100.0
2022-01-24,4.03894267,100.0
2022-01-25,4.06781451,100.0
2022-01-26,4.07186279,100.0
2022-01-27,4.35593788,100.0
2022-01-28,4.2248741,98.89
2022-01-29,4.04972433,95.56
2022-01-30,4.04330582,94.44
2022-01-31,3.76218715,90.0
2022-02-01,3.49209235,88.89
2022-02-02,3.60129564,88.89
2022-02-03,3.65824899,88.89
2022-02-04,3.5473273,86.67
2022-02-05,3.63692308,87.78
2022-02-06,3.64243581,87.78
2022-02-07,3.68779243,88.89
2022-02-08,3.59453504,83.33
2022-02-09,3.71192838,88.89
2022-02-10,3.90599981,92.22
2022-02-11,4.1437895,97.78
2022-02-12,4.20591913,97.78
2022-02-13,4.28540657,98.89
2022-02-14,4.18594998,95.56
2022-02-15,4.09780136,93.33
2022-02-16,4.19497349,95.56
2022-02-17,4.30282293,98.89
2022-02-18,4.44246606,100.0
2022-02-19,4.38040977,98.89
2022-02-20,4.19532628,92.22
2022-02-21,4.29845709,95.56
2022-02-22,4.33317898,96.67
2022-02-23,4.32202388,95.56
2022-02-24,4.04207699,78.89
2022-02-25,4.0448711,80.0
2022-02-26,4.14163804,84.44
2022-02-27,4.20530188,88.89
2022-02-28,3.96869984,73.33
2022-03-01,4.14250963,83.33
2022-03-02,4.06535558,77.78
2022-03-03,4.21041623,90.0
2022-03-04,4.23686594,91.11
2022-03-05,4.2920897,92.22
2022-03-06,4.43419652,98.89
2022-03-07,4.66078864,100.0
2022-03-08,4.63313897,98.89
2022-03-09,4.46513741,97.78
2022-03-10,4.48895861,97.78
2022-03-11,4.61014008,97.78
2022-03-12,4.57606291,96.67
2022-03-13,4.59037216,96.67
2022-03-14,4.59738981,96.67
2022-03-15,4.48696282,92.22
2022-03-16,4.39102199,87.78
2022-03-17,4.46241458,90.0
2022-03-18,4.42316258,86.67
2022-03-19,4.3321417,81.11
2022-03-20,4.40983977,85.56
2022-03-21,4.47003048,91.11
2022-03-22,4.47086144,91.11
2022-03-23,4.30393087,75.56
2022-03-24,4.04808444,52.22
2022-03-25,4.16125761,61.11
2022-03-26,4.08728988,55.56
2022-03-27,4.02186099,44.44
2022-03-28,4.06808511,53.33
2022-03-29,3.88998387,40.0
2022-03-30,3.65916239,33.33
2022-03-31,3.49352448,25.56
2022-04-01,3.32812965,14.44
2022-04-02,3.29987169,12.22
2022-04-03,3.2899927,11.11
2022-04-04,3.38731648,18.89
2022-04-05,3.50516277,25.56
2022-04-06,3.71934484,35.56
2022-04-07,3.67994598,32.22
2022-04-08,3.83460699,37.78
2022-04-09,3.77655807,35.56
2022-04-10,3.76429279,34.44
2022-04-11,3.95906491,41.11
2022-04-12,4.00697539,42.22
2022-04-13,4.03468649,43.33
2022-04-14,4.1153121,56.67
2022-04-15,4.11904057,56.67
2022-04-16,4.08877131,53.33
2022-04-17,4.05991013,46.67
2022-04-18,4.07309684,51.11
2022-04-19,3.89180721,31.11
2022-04-20,3.96249645,33.33
2022-04-21,3.97818825,34.44
2022-04-22,4.04375932,41.11
